tree_id,road_id,road_name,road_type,species_id,species_arabic,species_english,spacing_m,selection_reason,status,priority,latitude,longitude
KED-AFF-008439,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116507947232243,30.12559375520809
KED-AFF-008440,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116461864085565,30.12554364957299
KED-AFF-008441,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116415780922043,30.125493543986163
KED-AFF-008442,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116369697741707,30.12544343844761
KED-AFF-008443,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116323614544537,30.125393332957326
KED-AFF-008444,KED-ROAD-02211,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116277531330542,30.125343227515316
KED-AFF-008445,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116316169857217,30.125385238479424
KED-AFF-008446,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.11636225305709,30.12543534396191
KED-AFF-008447,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.11640833624015,30.125485449492672
KED-AFF-008448,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.116454419406384,30.1255355550717
KED-AFF-008449,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.11650050255578,30.125585660699002
KED-AFF-008450,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.11654658568836,30.125635766374582
KED-AFF-008451,KED-ROAD-02212,طريق البردلة الرئيسى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.11659266880411,30.125685872098433
KED-AFF-008452,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11807681679197,30.125819187747556
KED-AFF-008453,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.118025428595228,30.12577661956559
KED-AFF-008454,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117974040386862,30.12573405142844
KED-AFF-008455,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11792265216688,30.125691483336123
KED-AFF-008456,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11787126393526,30.125648915288615
KED-AFF-008457,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11781987569203,30.125606347285938
KED-AFF-008458,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117768487437168,30.12556377932808
KED-AFF-008459,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11771709917069,30.12552121141504
KED-AFF-008460,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117665710892577,30.125478643546828
KED-AFF-008461,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117614322602844,30.12543607572343
KED-AFF-008462,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117562934301482,30.12539350794486
KED-AFF-008463,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11751154598851,30.125350940211103
KED-AFF-008464,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.1174601576639,30.125308372522174
KED-AFF-008465,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117408769327685,30.125265804878058
KED-AFF-008466,KED-ROAD-02213,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117357380979822,30.125223237278764
KED-AFF-008467,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117369783544934,30.125233510953397
KED-AFF-008468,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117421171889983,30.125276078563505
KED-AFF-008469,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117472560223405,30.125318646218435
KED-AFF-008470,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.1175239485452,30.125361213918186
KED-AFF-008471,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117575336855378,30.125403781662754
KED-AFF-008472,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11762672515393,30.125446349452147
KED-AFF-008473,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117678113440853,30.125488917286365
KED-AFF-008474,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117729501716166,30.125531485165396
KED-AFF-008475,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.117780889979844,30.12557405308925
KED-AFF-008476,KED-ROAD-02214,شارع فرج فراج,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.11783227823189,30.125616621057926
